Algorithm_Name,Input_Dimensions,Execution_Time(ms)
Strassen_Matrix_Multiplication_CPU,2608,341695.0938
Strassen_Matrix_Multiplication_CPU,2640,341794.3125
Strassen_Matrix_Multiplication_CPU,2672,342044.7813
Strassen_Matrix_Multiplication_CPU,2704,341579.4063
Strassen_Matrix_Multiplication_CPU,2736,341502.0313
Strassen_Matrix_Multiplication_CPU,2768,342096.3438
Strassen_Matrix_Multiplication_CPU,2800,342391.5
Strassen_Matrix_Multiplication_CPU,2832,342304.9688
Strassen_Matrix_Multiplication_CPU,2864,341552.6875
Strassen_Matrix_Multiplication_CPU,2896,342716.9688
Strassen_Matrix_Multiplication_CPU,2928,342332.0938
Strassen_Matrix_Multiplication_CPU,2960,341993.7813
Strassen_Matrix_Multiplication_CPU,2992,343277.625
Strassen_Matrix_Multiplication_CPU,3024,341192.0625
Strassen_Matrix_Multiplication_CPU,3056,341393.4063
Strassen_Matrix_Multiplication_CPU,3088,342499.5625
Strassen_Matrix_Multiplication_CPU,3120,342673.6875
Strassen_Matrix_Multiplication_CPU,3152,342832.7813
Strassen_Matrix_Multiplication_CPU,3184,341714.3125
Strassen_Matrix_Multiplication_CPU,3216,341489.625
Strassen_Matrix_Multiplication_CPU,3248,342848.125
Strassen_Matrix_Multiplication_CPU,3280,342486.3125
Strassen_Matrix_Multiplication_CPU,3312,342454.9375
Strassen_Matrix_Multiplication_CPU,3344,343162.0938
Strassen_Matrix_Multiplication_CPU,3376,342679.375
Strassen_Matrix_Multiplication_CPU,3408,342003.4375
Strassen_Matrix_Multiplication_CPU,3440,342245
Strassen_Matrix_Multiplication_CPU,3472,342419
Strassen_Matrix_Multiplication_CPU,3504,800000
Strassen_Matrix_Multiplication_CPU,3536,800000
Strassen_Matrix_Multiplication_CPU,3568,800000
Strassen_Matrix_Multiplication_CPU,3600,800000
Strassen_Matrix_Multiplication_CPU,3632,800000
Strassen_Matrix_Multiplication_CPU,3664,800000
Strassen_Matrix_Multiplication_CPU,3696,800000
Strassen_Matrix_Multiplication_CPU,3728,800000
Strassen_Matrix_Multiplication_CPU,3760,800000
Strassen_Matrix_Multiplication_CPU,3792,800000
Strassen_Matrix_Multiplication_CPU,3824,800000
Strassen_Matrix_Multiplication_CPU,3856,800000
Strassen_Matrix_Multiplication_CPU,3888,800000
Strassen_Matrix_Multiplication_CPU,3920,800000
Strassen_Matrix_Multiplication_CPU,3952,800000
Strassen_Matrix_Multiplication_CPU,3984,800000
Strassen_Matrix_Multiplication_CPU,4016,800000
