Algorithm_Name,Input_Dimensions,Execution_Time(ms)
Tiled_Matrix_Multiplication_GPU,2704,11.729549
Tiled_Matrix_Multiplication_GPU,2736,11.577894
Tiled_Matrix_Multiplication_GPU,2768,11.812358
Tiled_Matrix_Multiplication_GPU,2800,11.919750
Tiled_Matrix_Multiplication_GPU,2832,12.533715
Tiled_Matrix_Multiplication_GPU,2864,12.719686
Tiled_Matrix_Multiplication_GPU,2896,13.234886
Tiled_Matrix_Multiplication_GPU,2928,13.467091
Tiled_Matrix_Multiplication_GPU,2960,13.562541
Tiled_Matrix_Multiplication_GPU,2992,19.015206
Tiled_Matrix_Multiplication_GPU,3024,17.478279
Tiled_Matrix_Multiplication_GPU,3056,14.529971
Tiled_Matrix_Multiplication_GPU,3088,14.485952
Tiled_Matrix_Multiplication_GPU,3120,16.061594
Tiled_Matrix_Multiplication_GPU,3152,17.107424
Tiled_Matrix_Multiplication_GPU,3184,18.092755
Tiled_Matrix_Multiplication_GPU,3216,15.421626
Tiled_Matrix_Multiplication_GPU,3248,16.088000
Tiled_Matrix_Multiplication_GPU,3280,16.615565
Tiled_Matrix_Multiplication_GPU,3312,16.171149
Tiled_Matrix_Multiplication_GPU,3344,16.796320
Tiled_Matrix_Multiplication_GPU,3376,16.844102
Tiled_Matrix_Multiplication_GPU,3408,17.581357
Tiled_Matrix_Multiplication_GPU,3440,17.862291
Tiled_Matrix_Multiplication_GPU,3472,18.435699
Tiled_Matrix_Multiplication_GPU,3504,17.881139
Tiled_Matrix_Multiplication_GPU,3536,18.429049
Tiled_Matrix_Multiplication_GPU,3568,19.485152
Tiled_Matrix_Multiplication_GPU,3600,19.483097
Tiled_Matrix_Multiplication_GPU,3632,31.533530
Tiled_Matrix_Multiplication_GPU,3664,19.769440
Tiled_Matrix_Multiplication_GPU,3696,21.181926
Tiled_Matrix_Multiplication_GPU,3728,21.470438
Tiled_Matrix_Multiplication_GPU,3760,22.511142
Tiled_Matrix_Multiplication_GPU,3792,22.518682
Tiled_Matrix_Multiplication_GPU,3824,21.241587
Tiled_Matrix_Multiplication_GPU,3856,22.302272
Tiled_Matrix_Multiplication_GPU,3888,22.456550
Tiled_Matrix_Multiplication_GPU,3920,22.599865
Tiled_Matrix_Multiplication_GPU,3952,23.220205
Tiled_Matrix_Multiplication_GPU,3984,23.266541
Tiled_Matrix_Multiplication_GPU,4016,23.945076
Tiled_Matrix_Multiplication_GPU,4080,24.222816
Tiled_Matrix_Multiplication_GPU,4144,24.980115
Tiled_Matrix_Multiplication_GPU,4208,26.138265
Tiled_Matrix_Multiplication_GPU,4272,26.878253
Tiled_Matrix_Multiplication_GPU,4336,27.797132
Tiled_Matrix_Multiplication_GPU,4400,28.509331
Tiled_Matrix_Multiplication_GPU,4464,29.162074
Tiled_Matrix_Multiplication_GPU,4528,30.186829
Tiled_Matrix_Multiplication_GPU,4592,30.205254
Tiled_Matrix_Multiplication_GPU,4656,31.977926
Tiled_Matrix_Multiplication_GPU,4720,32.106503
Tiled_Matrix_Multiplication_GPU,4784,33.262367
Tiled_Matrix_Multiplication_GPU,4848,34.136589
Tiled_Matrix_Multiplication_GPU,4912,35.174067
Tiled_Matrix_Multiplication_GPU,4976,36.060641
Tiled_Matrix_Multiplication_GPU,5040,36.904499
Tiled_Matrix_Multiplication_GPU,5104,37.664044
Tiled_Matrix_Multiplication_GPU,5168,38.725600
Tiled_Matrix_Multiplication_GPU,5232,39.735290
Tiled_Matrix_Multiplication_GPU,5296,40.276160
Tiled_Matrix_Multiplication_GPU,5360,41.252530
Tiled_Matrix_Multiplication_GPU,5424,43.306606
Tiled_Matrix_Multiplication_GPU,5488,43.475155
Tiled_Matrix_Multiplication_GPU,5552,43.671098
Tiled_Matrix_Multiplication_GPU,5616,45.293778
Tiled_Matrix_Multiplication_GPU,5680,46.492908
Tiled_Matrix_Multiplication_GPU,5744,47.866618
Tiled_Matrix_Multiplication_GPU,5808,52.897876
Tiled_Matrix_Multiplication_GPU,5872,49.517914
Tiled_Matrix_Multiplication_GPU,5936,51.001945
Tiled_Matrix_Multiplication_GPU,6000,51.537235
Tiled_Matrix_Multiplication_GPU,6064,54.899187
Tiled_Matrix_Multiplication_GPU,6128,53.616711
Tiled_Matrix_Multiplication_GPU,6192,54.904832
Tiled_Matrix_Multiplication_GPU,6256,56.048679
Tiled_Matrix_Multiplication_GPU,6320,57.219731
Tiled_Matrix_Multiplication_GPU,6384,58.208704
Tiled_Matrix_Multiplication_GPU,6448,59.920250
Tiled_Matrix_Multiplication_GPU,6512,60.602388
Tiled_Matrix_Multiplication_GPU,6576,62.663827
Tiled_Matrix_Multiplication_GPU,6640,62.063590
Tiled_Matrix_Multiplication_GPU,6704,70.998752
Tiled_Matrix_Multiplication_GPU,6768,68.115359
Tiled_Matrix_Multiplication_GPU,6832,64.811066
Tiled_Matrix_Multiplication_GPU,6896,64.664658
Tiled_Matrix_Multiplication_GPU,6960,67.592088
Tiled_Matrix_Multiplication_GPU,7024,85.523592
Tiled_Matrix_Multiplication_GPU,7088,71.158664
Tiled_Matrix_Multiplication_GPU,7152,69.853441
Tiled_Matrix_Multiplication_GPU,7216,86.090266
Tiled_Matrix_Multiplication_GPU,7280,75.929849
Tiled_Matrix_Multiplication_GPU,7344,84.155975
Tiled_Matrix_Multiplication_GPU,7408,79.006859
Tiled_Matrix_Multiplication_GPU,7472,81.837805
Tiled_Matrix_Multiplication_GPU,7536,78.282559
Tiled_Matrix_Multiplication_GPU,7600,81.329530
Tiled_Matrix_Multiplication_GPU,7664,80.812671
Tiled_Matrix_Multiplication_GPU,7728,95.566783
Tiled_Matrix_Multiplication_GPU,7792,94.352486
Tiled_Matrix_Multiplication_GPU,7856,85.375456
Tiled_Matrix_Multiplication_GPU,7920,85.303302
Tiled_Matrix_Multiplication_GPU,7984,92.145882
Tiled_Matrix_Multiplication_GPU,8048,109.629344
Tiled_Matrix_Multiplication_GPU,8112,107.910669
Tiled_Matrix_Multiplication_GPU,8176,91.483121
Tiled_Matrix_Multiplication_GPU,8240,96.574278
Tiled_Matrix_Multiplication_GPU,8304,109.316249
Tiled_Matrix_Multiplication_GPU,8368,100.146770
Tiled_Matrix_Multiplication_GPU,8432,102.198260
Tiled_Matrix_Multiplication_GPU,8496,104.699904
Tiled_Matrix_Multiplication_GPU,8560,103.808192
Tiled_Matrix_Multiplication_GPU,8624,126.623694
Tiled_Matrix_Multiplication_GPU,8688,107.329166
Tiled_Matrix_Multiplication_GPU,8752,107.183519
Tiled_Matrix_Multiplication_GPU,8816,105.575221
Tiled_Matrix_Multiplication_GPU,8880,111.192896
Tiled_Matrix_Multiplication_GPU,8944,116.099437
Tiled_Matrix_Multiplication_GPU,9008,119.142630
Tiled_Matrix_Multiplication_GPU,9072,120.456140
Tiled_Matrix_Multiplication_GPU,9136,119.264166
Tiled_Matrix_Multiplication_GPU,9200,115.967546
Tiled_Matrix_Multiplication_GPU,9264,118.378323
Tiled_Matrix_Multiplication_GPU,9328,120.848512
Tiled_Matrix_Multiplication_GPU,9392,123.491673
Tiled_Matrix_Multiplication_GPU,9456,127.887599
Tiled_Matrix_Multiplication_GPU,9520,143.317459
Tiled_Matrix_Multiplication_GPU,9584,127.661330
Tiled_Matrix_Multiplication_GPU,9648,128.948448
Tiled_Matrix_Multiplication_GPU,9712,134.522858
Tiled_Matrix_Multiplication_GPU,9776,137.210440
Tiled_Matrix_Multiplication_GPU,9840,145.819839
Tiled_Matrix_Multiplication_GPU,9904,136.848474
Tiled_Matrix_Multiplication_GPU,9968,148.989172
Tiled_Matrix_Multiplication_GPU,10032,139.620535
Tiled_Matrix_Multiplication_GPU,10096,139.630182
Tiled_Matrix_Multiplication_GPU,10160,183.054956
Tiled_Matrix_Multiplication_GPU,10224,146.684250
Tiled_Matrix_Multiplication_GPU,10288,146.827423
Tiled_Matrix_Multiplication_GPU,10352,149.292908
Tiled_Matrix_Multiplication_GPU,10416,154.055576
Tiled_Matrix_Multiplication_GPU,10480,155.471802
Tiled_Matrix_Multiplication_GPU,10544,154.196326
Tiled_Matrix_Multiplication_GPU,10608,154.519730
Tiled_Matrix_Multiplication_GPU,10672,158.911206
Tiled_Matrix_Multiplication_GPU,10736,160.683047
Tiled_Matrix_Multiplication_GPU,10800,161.108826
Tiled_Matrix_Multiplication_GPU,10864,163.276837
Tiled_Matrix_Multiplication_GPU,10928,166.382285
Tiled_Matrix_Multiplication_GPU,10992,170.588803
